Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,88475,6,30
아시아나항공,06:40,88475,6,40
대한항공,07:00,128136,7,0
제주항공,07:40,87797,7,40
티웨이항공,07:55,83729,7,55
아시아나항공,07:55,93051,7,55
대한항공,08:00,128136,8,0
이스타항공,08:10,91356,8,10
대한항공,08:10,128136,8,10
아시아나항공,08:20,93051,8,20
이스타항공,08:30,104407,8,30
티웨이항공,08:45,97797,8,45
아시아나항공,08:45,105424,8,45
이스타항공,08:50,111017,8,50
이스타항공,09:05,118306,9,5
대한항공,09:10,128136,9,10
아시아나항공,09:20,114407,9,20
에어부산,09:40,114407,9,40
제주항공,09:45,117119,9,45
이스타항공,09:50,125255,9,50
아시아나항공,12:10,181865,12,10
아시아나항공,13:50,181865,13,50
아시아나항공,14:10,181865,14,10
아시아나항공,14:20,181865,14,20
아시아나항공,15:50,181865,15,50
대한항공,16:40,173560,16,40
