Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,07:30,87119,7,30
에어부산,08:30,87119,8,30
에어부산,09:30,88306,9,30
에어부산,11:30,87119,11,30
에어부산,12:30,75763,12,30
아시아나항공,12:30,151695,12,30
에어부산,14:30,72034,14,30
에어부산,15:30,75763,15,30
아시아나항공,15:30,151695,15,30
에어부산,16:30,79492,16,30
아시아나항공,16:30,151695,16,30
에어부산,17:30,79492,17,30
아시아나항공,17:30,151695,17,30
에어부산,18:30,75763,18,30
아시아나항공,18:30,151695,18,30
에어부산,19:30,72034,19,30
아시아나항공,19:30,151695,19,30
제주항공,19:50,75594,19,50
에어부산,20:30,72034,20,30
아시아나항공,20:30,151695,20,30
