Name,depart_time,price,depart_time_hour,depart_time_minute
제주항공,07:10,55085,7,10
제주항공,07:15,212034,7,15
에어부산,08:00,53051,8,0
아시아나항공,08:00,151695,8,0
에어부산,09:00,56950,9,0
아시아나항공,09:00,151695,9,0
에어부산,10:00,87119,10,0
아시아나항공,10:00,151695,10,0
에어부산,11:00,87119,11,0
아시아나항공,11:00,151695,11,0
에어부산,13:00,64407,13,0
아시아나항공,13:00,151695,13,0
에어부산,14:00,75763,14,0
아시아나항공,14:00,151695,14,0
에어부산,15:00,87119,15,0
에어부산,16:00,87119,16,0
제주항공,17:00,189153,17,0
제주항공,17:00,210000,17,0
에어부산,18:00,93729,18,0
에어부산,19:00,87119,19,0
에어부산,20:00,87119,20,0
에어부산,21:00,82373,21,0
아시아나항공,21:00,151695,21,0
에어부산,21:30,79492,21,30
아시아나항공,21:30,151695,21,30
