Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,08:40,84916,8,40
제주항공,08:45,87289,8,45
에어부산,09:10,84916,9,10
에어부산,09:15,84916,9,15
제주항공,10:45,78645,10,45
대한항공,12:00,116441,12,0
제주항공,12:55,78645,12,55
에어부산,13:25,84916,13,25
아시아나항공,13:25,130509,13,25
에어부산,13:30,84916,13,30
제주항공,14:05,65763,14,5
에어부산,14:55,84916,14,55
제주항공,15:30,74407,15,30
에어부산,16:30,73899,16,30
아시아나항공,16:30,130509,16,30
에어부산,16:45,74577,16,45
아시아나항공,16:45,130509,16,45
대한항공,17:40,116441,17,40
제주항공,17:50,65763,17,50
제주항공,18:30,83051,18,30
에어부산,18:35,77458,18,35
아시아나항공,18:35,130509,18,35
에어부산,18:40,71695,18,40
아시아나항공,18:40,130509,18,40
에어부산,19:05,76102,19,5
아시아나항공,19:05,130509,19,5
에어부산,19:35,81187,19,35
아시아나항공,19:35,130509,19,35
에어부산,19:55,84916,19,55
대한항공,21:05,149492,21,5
