Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,12:00,95424,12,0
에어부산,13:20,95424,13,20
대한항공,13:50,116441,13,50
제주항공,14:30,61526,14,30
에어부산,14:40,95424,14,40
아시아나항공,14:40,130509,14,40
에어부산,15:00,56950,15,0
아시아나항공,15:00,130509,15,0
대한항공,15:05,116441,15,5
제주항공,15:30,43560,15,30
대한항공,16:20,116441,16,20
제주항공,16:55,40339,16,55
에어부산,17:00,74407,17,0
에어부산,17:00,95424,17,0
아시아나항공,17:00,130509,17,0
아시아나항공,17:00,130509,17,0
제주항공,17:05,61526,17,5
에어부산,17:35,80339,17,35
아시아나항공,17:35,130509,17,35
에어부산,17:55,52712,17,55
아시아나항공,17:55,130509,17,55
대한항공,19:10,116441,19,10
제주항공,19:30,60339,19,30
에어부산,19:45,91187,19,45
