Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,07:25,172882,7,25
에어부산,07:45,119492,7,45
대한항공,08:00,175424,8,0
아시아나항공,08:20,172882,8,20
대한항공,08:30,155085,8,30
대한항공,09:20,175424,9,20
아시아나항공,09:50,172882,9,50
대한항공,11:20,155085,11,20
대한항공,11:50,155085,11,50
아시아나항공,11:50,172882,11,50
제주항공,12:15,116780,12,15
대한항공,12:20,155085,12,20
아시아나항공,12:20,172882,12,20
제주항공,12:40,116780,12,40
티웨이항공,12:50,103221,12,50
티웨이항공,13:20,87289,13,20
티웨이항공,13:25,87289,13,25
제주항공,13:30,89323,13,30
대한항공,13:50,155085,13,50
아시아나항공,14:00,127289,14,0
티웨이항공,14:05,81865,14,5
아시아나항공,14:05,127289,14,5
아시아나항공,14:25,127289,14,25
제주항공,14:40,78645,14,40
에어부산,14:55,71356,14,55
아시아나항공,14:55,127289,14,55
대한항공,15:00,155085,15,0
아시아나항공,15:05,127289,15,5
티웨이항공,15:15,71356,15,15
대한항공,15:20,155085,15,20
제주항공,15:25,74407,15,25
제주항공,15:45,69153,15,45
아시아나항공,15:45,127289,15,45
아시아나항공,15:55,127289,15,55
대한항공,16:00,155085,16,0
제주항공,16:05,69153,16,5
대한항공,16:40,155085,16,40
대한항공,17:10,155085,17,10
대한항공,17:15,155085,17,15
티웨이항공,17:25,56272,17,25
티웨이항공,17:40,50848,17,40
대한항공,17:40,155085,17,40
아시아나항공,17:50,124068,17,50
티웨이항공,18:10,50848,18,10
에어부산,18:10,51526,18,10
제주항공,18:15,60509,18,15
대한항공,18:20,155085,18,20
아시아나항공,18:25,124068,18,25
아시아나항공,18:45,124068,18,45
티웨이항공,18:50,50848,18,50
대한항공,18:50,155085,18,50
아시아나항공,18:55,124068,18,55
제주항공,19:05,56272,19,5
대한항공,19:10,155085,19,10
아시아나항공,19:20,124068,19,20
제주항공,19:35,56272,19,35
대한항공,20:00,155085,20,0
대한항공,20:30,155085,20,30
아시아나항공,20:50,172882,20,50
아시아나항공,21:20,172882,21,20
